Source,Target,Type,Id,Label,Weight
569c,260c,Undirected,198061,,3
569c,261c,Undirected,198062,,2
569c,267c,Undirected,198063,,1
569c,284c,Undirected,198064,,2
569c,789p,Undirected,198065,,2
569c,297c,Undirected,198066,,1
569c,307c,Undirected,198067,,1
569c,329c,Undirected,198070,,1
569c,336c,Undirected,198071,,1
569c,340c,Undirected,198072,,1
569c,342c,Undirected,198073,,1
569c,376c,Undirected,198077,,1
569c,429c,Undirected,198082,,1
569c,434c,Undirected,198083,,1
569c,443c,Undirected,198084,,1
569c,456c,Undirected,198086,,1
569c,542c,Undirected,198091,,1
569c,567c,Undirected,198093,,1
569p,121p,Undirected,198094,,5
569p,202p,Undirected,198095,,12
569p,644p,Undirected,198096,,12
569p,759p,Undirected,198097,,5
569p,284c,Undirected,198098,,17
569p,1102p,Undirected,198099,,5
570p,591p,Undirected,198101,,2
570p,1584p,Undirected,198102,,2
571c,199c,Undirected,198103,,1
571c,200c,Undirected,198104,,1
571c,056c,Undirected,198105,,1
571c,072c,Undirected,198106,,3
571c,303c,Undirected,198107,,1
571c,352c,Undirected,198109,,6
571c,389c,Undirected,198110,,1
571c,427c,Undirected,198111,,1
571c,515c,Undirected,198112,,1
571c,531c,Undirected,198113,,2
571c,1832p,Undirected,198114,,2
571c,569c,Undirected,198115,,2
571p,217c,Undirected,198116,,1
571p,267c,Undirected,198117,,1
571p,270c,Undirected,198118,,1
571p,1431p,Undirected,198119,,1
571p,569c,Undirected,198120,,1
572p,181p,Undirected,198121,,1
572p,940p,Undirected,198122,,1
572p,1266p,Undirected,198123,,1
573p,416p,Undirected,198124,,50
573p,703p,Undirected,198125,,50
573p,1302p,Undirected,198126,,50
573p,1672p,Undirected,198127,,50
574p,193c,Undirected,198128,,2
574p,102c,Undirected,198129,,2
574p,122c,Undirected,198130,,2
574p,1158p,Undirected,198131,,2
574p,569c,Undirected,198132,,2
575p,015c,Undirected,198133,,66
575p,1069p,Undirected,198134,,166
576p,1213p,Undirected,198135,,1
577p,079c,Undirected,198136,,8
577p,457p,Undirected,198137,,8
577p,1601p,Undirected,198138,,8
578p,377p,Undirected,198139,,176
578p,169c,Undirected,198140,,176
579p,218p,Undirected,198141,,2
579p,105c,Undirected,198142,,2
579p,250c,Undirected,198143,,2
580p,169c,Undirected,198144,,23
581p,199c,Undirected,198145,,1
581p,073c,Undirected,198146,,1
581p,346c,Undirected,198147,,1
581p,349c,Undirected,198148,,1
582p,282c,Undirected,198149,,1
582p,321c,Undirected,198150,,1
582p,349c,Undirected,198151,,1
582p,1257p,Undirected,198152,,1
582p,1613p,Undirected,198153,,1
582p,515c,Undirected,198154,,1
582p,1863p,Undirected,198155,,1
583p,178c,Undirected,198156,,1
583p,047c,Undirected,198157,,1
583p,140c,Undirected,198158,,1
583p,210c,Undirected,198159,,1
583p,260c,Undirected,198160,,1
583p,349c,Undirected,198161,,1
583p,389c,Undirected,198162,,2
583p,400c,Undirected,198163,,1
583p,469c,Undirected,198164,,1
583p,1437p,Undirected,198165,,1
583p,525c,Undirected,198166,,1
583p,569c,Undirected,198167,,1
584p,212c,Undirected,198168,,1
584p,217c,Undirected,198169,,1
584p,248c,Undirected,198170,,2
584p,250c,Undirected,198171,,1
584p,389c,Undirected,198172,,1
584p,571c,Undirected,198174,,2
585p,289p,Undirected,198175,,1
585p,119c,Undirected,198176,,1
585p,492p,Undirected,198177,,1
585p,233c,Undirected,198178,,1
585p,346c,Undirected,198179,,1
585p,352c,Undirected,198180,,1
586p,010c,Undirected,198181,,1
586p,045c,Undirected,198182,,1
586p,063c,Undirected,198183,,1
587p,570p,Undirected,198184,,1
588p,217c,Undirected,198185,,5
588p,231c,Undirected,198186,,5
588p,124p,Undirected,198187,,5
588p,568p,Undirected,198188,,5
588p,794p,Undirected,198189,,5
588p,880p,Undirected,198190,,5
588p,337c,Undirected,198191,,5
588p,1009p,Undirected,198192,,5
588p,1035p,Undirected,198193,,5
588p,1073p,Undirected,198194,,10
588p,1227p,Undirected,198195,,5
588p,1267p,Undirected,198196,,5
588p,1286p,Undirected,198197,,15
588p,470c,Undirected,198198,,5
588p,1450p,Undirected,198199,,5
588p,1476p,Undirected,198200,,5
588p,1763p,Undirected,198201,,5
588p,569c,Undirected,198202,,10
589p,019c,Undirected,198203,,1
589p,056c,Undirected,198204,,1
589p,058c,Undirected,198205,,1
589p,120c,Undirected,198206,,1
589p,171c,Undirected,198207,,1
589p,260c,Undirected,198208,,1
590p,528p,Undirected,198209,,1
591p,612p,Undirected,198210,,1
591p,623p,Undirected,198211,,2
591p,080p,Undirected,198212,,1
591p,190p,Undirected,198214,,2
591p,230p,Undirected,198215,,1
591p,232p,Undirected,198216,,1
591p,268p,Undirected,198217,,1
591p,102c,Undirected,198218,,1
591p,298p,Undirected,198219,,1
591p,220c,Undirected,198223,,1
591p,667p,Undirected,198224,,1
591p,701p,Undirected,198225,,6
591p,744p,Undirected,198226,,2
591p,253c,Undirected,198227,,1
591p,313c,Undirected,198228,,1
591p,1261p,Undirected,198229,,1
591p,1280p,Undirected,198230,,1
591p,481c,Undirected,198232,,1
591p,1508p,Undirected,198233,,1
591p,1518p,Undirected,198234,,1
591p,1719p,Undirected,198236,,1
591p,1873p,Undirected,198237,,1
592p,212c,Undirected,198238,,6
592p,688p,Undirected,198239,,19
592p,121p,Undirected,198240,,6
592p,228c,Undirected,198241,,5
592p,759p,Undirected,198242,,5
592p,284c,Undirected,198243,,14
592p,1116p,Undirected,198244,,6
593p,542p,Undirected,198245,,1
593p,544p,Undirected,198246,,1
593p,1033p,Undirected,198247,,1
593p,1568p,Undirected,198248,,1
594p,1915p,Undirected,198249,,33
594p,094c,Undirected,198250,,33
594p,362p,Undirected,198251,,33
594p,1270p,Undirected,198252,,33
595p,200c,Undirected,198253,,1
596p,198c,Undirected,198254,,15
596p,416p,Undirected,198255,,50
596p,703p,Undirected,198256,,50
596p,280c,Undirected,198257,,11
596p,1930p,Undirected,198258,,50
596p,1672p,Undirected,198260,,50
596p,1688p,Undirected,198261,,26
597p,151p,Undirected,198262,,1
597p,176p,Undirected,198263,,1
597p,205p,Undirected,198264,,1
597p,383p,Undirected,198265,,73
597p,406p,Undirected,198266,,73
597p,122c,Undirected,198267,,73
597p,517p,Undirected,198268,,1
597p,683p,Undirected,198269,,1
597p,710p,Undirected,198270,,5
597p,245c,Undirected,198271,,1
597p,736p,Undirected,198272,,1
597p,246c,Undirected,198273,,1
597p,790p,Undirected,198274,,1
597p,1003p,Undirected,198275,,1
597p,1931p,Undirected,198276,,1
597p,1421p,Undirected,198277,,71
597p,1455p,Undirected,198278,,1
597p,1603p,Undirected,198279,,3
597p,534c,Undirected,198280,,1
597p,1842p,Undirected,198281,,2
598p,199c,Undirected,198282,,1
598p,204c,Undirected,198283,,1
598p,016c,Undirected,198284,,1
598p,105c,Undirected,198285,,1
598p,164c,Undirected,198286,,1
598p,603p,Undirected,198287,,1
598p,352c,Undirected,198288,,1
598p,389c,Undirected,198289,,1
598p,390c,Undirected,198290,,2
598p,569c,Undirected,198291,,1
599p,112p,Undirected,198292,,32
599p,261p,Undirected,198293,,32
599p,521c,Undirected,198294,,32
599p,1787p,Undirected,198295,,32
600p,200c,Undirected,198296,,2
600p,217c,Undirected,198297,,1
600p,043c,Undirected,198298,,1
600p,047c,Undirected,198299,,1
600p,122p,Undirected,198300,,1
600p,126p,Undirected,198301,,1
600p,211p,Undirected,198302,,1
600p,262p,Undirected,198303,,1
600p,318p,Undirected,198304,,1
600p,528p,Undirected,198305,,1
600p,250c,Undirected,198306,,1
600p,311c,Undirected,198307,,1
600p,346c,Undirected,198308,,2
600p,352c,Undirected,198309,,2
600p,376c,Undirected,198310,,1
600p,1054p,Undirected,198311,,1
600p,389c,Undirected,198312,,2
600p,400c,Undirected,198313,,1
600p,421c,Undirected,198314,,1
600p,432c,Undirected,198315,,1
600p,448c,Undirected,198316,,1
600p,1334p,Undirected,198317,,2
600p,1469p,Undirected,198318,,1
600p,569c,Undirected,198319,,2
601p,104p,Undirected,198320,,1
602p,346c,Undirected,198321,,1
602p,496c,Undirected,198322,,1
603p,191c,Undirected,198323,,1
603p,057c,Undirected,198324,,1
603p,271p,Undirected,198325,,1
603p,119c,Undirected,198326,,1
603p,146c,Undirected,198327,,1
603p,250c,Undirected,198328,,1
603p,311c,Undirected,198329,,2
603p,352c,Undirected,198330,,1
603p,389c,Undirected,198331,,2
603p,422c,Undirected,198332,,1
603p,427c,Undirected,198333,,1
603p,434c,Undirected,198334,,1
604p,080p,Undirected,198336,,1
604p,200p,Undirected,198337,,1
604p,298p,Undirected,198338,,1
604p,754p,Undirected,198339,,1
604p,898p,Undirected,198340,,1
606p,078c,Undirected,198341,,1
606p,163c,Undirected,198342,,1
606p,640p,Undirected,198343,,1
606p,470c,Undirected,198344,,1
606p,569c,Undirected,198345,,1
607p,300c,Undirected,198346,,22
608p,005c,Undirected,198347,,1
608p,047p,Undirected,198348,,4
608p,065p,Undirected,198349,,4
608p,1915p,Undirected,198350,,33
608p,183p,Undirected,198351,,2
608p,245p,Undirected,198352,,4
608p,094c,Undirected,198353,,33
608p,108c,Undirected,198354,,1
608p,362p,Undirected,198355,,33
608p,594p,Undirected,198356,,33
608p,689p,Undirected,198357,,4
608p,263c,Undirected,198358,,1
608p,267c,Undirected,198359,,1
608p,753p,Undirected,198360,,2
608p,284c,Undirected,198361,,4
608p,864p,Undirected,198362,,1
608p,1092p,Undirected,198363,,2
608p,408c,Undirected,198364,,2
608p,1152p,Undirected,198365,,33
608p,1270p,Undirected,198366,,33
608p,1444p,Undirected,198367,,2
608p,1558p,Undirected,198368,,2
608p,551c,Undirected,198369,,1
610p,169c,Undirected,198370,,43
610p,298c,Undirected,198371,,50
610p,1778p,Undirected,198372,,50
610p,1779p,Undirected,198373,,43
611p,229c,Undirected,198374,,2
611p,274p,Undirected,198375,,2
612p,080p,Undirected,198376,,1
612p,298p,Undirected,198377,,1
612p,701p,Undirected,198378,,1
612p,754p,Undirected,198379,,1
612p,1395p,Undirected,198380,,1
615p,1312p,Undirected,198381,,2
615p,1356p,Undirected,198382,,19
616p,195c,Undirected,198383,,1
616p,047p,Undirected,198384,,1
616p,339c,Undirected,198386,,1
616p,346c,Undirected,198387,,1
616p,531c,Undirected,198388,,1
616p,569c,Undirected,198389,,1
618p,105c,Undirected,198390,,1
619p,1100p,Undirected,198391,,1
619p,1288p,Undirected,198392,,1
619p,1740p,Undirected,198393,,1
620p,227p,Undirected,198394,,2
620p,295p,Undirected,198395,,2
620p,942p,Undirected,198396,,2
620p,1772p,Undirected,198397,,2
622p,217c,Undirected,198398,,1
622p,176c,Undirected,198399,,1
622p,311c,Undirected,198400,,1
622p,352c,Undirected,198401,,1
622p,1185p,Undirected,198402,,1
626p,202c,Undirected,198403,,1
626p,544c,Undirected,198406,,2
627p,023c,Undirected,198407,,1
627p,389c,Undirected,198408,,1
627p,481c,Undirected,198409,,1
627p,494c,Undirected,198410,,1
628p,205c,Undirected,198411,,1
629p,088c,Undirected,198412,,3
629p,100c,Undirected,198413,,3
629p,297c,Undirected,198414,,1
629p,301c,Undirected,198415,,1
629p,525c,Undirected,198416,,3
629p,561c,Undirected,198417,,3
631p,063c,Undirected,198418,,1
631p,287c,Undirected,198419,,1
631p,317c,Undirected,198420,,1
631p,346c,Undirected,198421,,1
631p,389c,Undirected,198422,,1
631p,400c,Undirected,198423,,1
631p,481c,Undirected,198424,,1
631p,569c,Undirected,198425,,1
632p,200c,Undirected,198426,,1
632p,267c,Undirected,198427,,1
632p,346c,Undirected,198428,,1
632p,352c,Undirected,198429,,1
632p,1716p,Undirected,198430,,1
633p,200c,Undirected,198431,,1
633p,105c,Undirected,198432,,4
633p,346c,Undirected,198433,,1
633p,352c,Undirected,198434,,1
633p,389c,Undirected,198435,,6
633p,427c,Undirected,198436,,1
633p,515c,Undirected,198437,,2
633p,569c,Undirected,198438,,2
634p,207c,Undirected,198439,,1
634p,036c,Undirected,198440,,2
634p,346c,Undirected,198442,,1
636p,028p,Undirected,198444,,1
636p,007c,Undirected,198445,,1
636p,102p,Undirected,198446,,1
636p,1455p,Undirected,198447,,1
636p,1860p,Undirected,198448,,1
636p,1873p,Undirected,198449,,1
637p,011c,Undirected,198450,,1
637p,019c,Undirected,198451,,1
637p,056c,Undirected,198452,,2
637p,240p,Undirected,198453,,1
637p,105c,Undirected,198454,,1
637p,589p,Undirected,198455,,1
637p,250c,Undirected,198456,,1
637p,256c,Undirected,198457,,1
637p,262c,Undirected,198458,,1
637p,270c,Undirected,198459,,1
637p,832p,Undirected,198460,,1
637p,352c,Undirected,198461,,1
637p,375c,Undirected,198462,,1
637p,1065p,Undirected,198463,,1
637p,389c,Undirected,198464,,1
637p,390c,Undirected,198465,,1
637p,560c,Undirected,198466,,1
637p,569c,Undirected,198467,,1
638p,200c,Undirected,198468,,1
638p,496c,Undirected,198469,,1
639p,139p,Undirected,198470,,21
639p,316p,Undirected,198471,,21
639p,1422p,Undirected,198472,,21
640p,200c,Undirected,198473,,1
640p,053c,Undirected,198474,,1
640p,072c,Undirected,198475,,1
640p,078c,Undirected,198476,,1
640p,123c,Undirected,198477,,1
640p,163c,Undirected,198478,,1
640p,218c,Undirected,198479,,1
640p,346c,Undirected,198480,,1
640p,470c,Undirected,198481,,1
640p,526c,Undirected,198482,,1
640p,569c,Undirected,198483,,2
642p,019c,Undirected,198484,,1
642p,056c,Undirected,198485,,1
642p,1922p,Undirected,198486,,1
642p,399p,Undirected,198487,,1
642p,261c,Undirected,198488,,1
642p,1291p,Undirected,198489,,1
643p,1904p,Undirected,198490,,1
643p,1025p,Undirected,198491,,1
644p,248c,Undirected,198492,,4
644p,284c,Undirected,198493,,12
644p,927p,Undirected,198494,,4
645p,369c,Undirected,198495,,44
645p,1856p,Undirected,198496,,44
646p,052p,Undirected,198497,,1
646p,1457p,Undirected,198498,,1
646p,515c,Undirected,198499,,1
647p,056c,Undirected,198500,,1
647p,108c,Undirected,198501,,1
647p,528p,Undirected,198502,,1
647p,296c,Undirected,198503,,1
647p,311c,Undirected,198504,,1
647p,1057p,Undirected,198505,,1
647p,487c,Undirected,198506,,1
649p,610p,Undirected,198507,,43
649p,169c,Undirected,198508,,43
649p,1779p,Undirected,198509,,43
650p,605p,Undirected,198510,,2
650p,028p,Undirected,198511,,1
650p,1360p,Undirected,198512,,2
650p,1455p,Undirected,198513,,1
651p,119p,Undirected,198514,,1
651p,060c,Undirected,198515,,1
651p,219c,Undirected,198516,,1
651p,394c,Undirected,198517,,1
651p,401c,Undirected,198518,,1
651p,569c,Undirected,198519,,1
652p,212c,Undirected,198520,,1
652p,229c,Undirected,198521,,4
652p,688p,Undirected,198522,,4
652p,121p,Undirected,198523,,8
652p,584p,Undirected,198524,,1
652p,284c,Undirected,198525,,8
652p,893p,Undirected,198526,,8
652p,1131p,Undirected,198527,,8
652p,1334p,Undirected,198528,,1
652p,1569p,Undirected,198529,,8
652p,1852p,Undirected,198530,,8
653p,033p,Undirected,198531,,1
653p,162p,Undirected,198532,,1
653p,1024p,Undirected,198533,,1
653p,1056p,Undirected,198534,,1
653p,1059p,Undirected,198535,,1
654p,052c,Undirected,198536,,1
654p,254p,Undirected,198537,,1
654p,175c,Undirected,198538,,1
654p,251c,Undirected,198539,,1
654p,390c,Undirected,198540,,1
654p,427c,Undirected,198541,,2
654p,508c,Undirected,198542,,2
654p,513c,Undirected,198543,,2
654p,515c,Undirected,198544,,2
654p,1668p,Undirected,198545,,2
655p,252p,Undirected,198546,,14
655p,1628p,Undirected,198547,,14
656p,229c,Undirected,198548,,5
656p,120p,Undirected,198549,,5
656p,309p,Undirected,198550,,5
656p,1569p,Undirected,198551,,5
656p,1782p,Undirected,198552,,5
657p,181p,Undirected,198553,,1
657p,572p,Undirected,198554,,1
657p,940p,Undirected,198555,,1
657p,1156p,Undirected,198556,,1
658p,600p,Undirected,198557,,1
658p,037p,Undirected,198558,,1
658p,018c,Undirected,198559,,1
658p,122p,Undirected,198560,,1
658p,073c,Undirected,198561,,1
658p,211p,Undirected,198562,,1
658p,259p,Undirected,198563,,1
658p,289p,Undirected,198564,,1
658p,318p,Undirected,198565,,1
658p,410p,Undirected,198566,,1
658p,185c,Undirected,198567,,1
658p,695p,Undirected,198568,,2
658p,248c,Undirected,198569,,1
658p,250c,Undirected,198570,,1
658p,746p,Undirected,198571,,1
658p,258c,Undirected,198572,,1
658p,261c,Undirected,198573,,1
658p,292c,Undirected,198574,,1
658p,342c,Undirected,198575,,1
658p,346c,Undirected,198576,,1
658p,352c,Undirected,198577,,1
658p,1060p,Undirected,198578,,1
658p,387c,Undirected,198579,,1
658p,1185p,Undirected,198580,,1
658p,438c,Undirected,198581,,1
658p,503c,Undirected,198582,,1
658p,1682p,Undirected,198583,,1
658p,1762p,Undirected,198584,,1
658p,566c,Undirected,198585,,1
658p,569c,Undirected,198586,,1
660p,1574p,Undirected,198587,,2
660p,502c,Undirected,198588,,2
661p,572p,Undirected,198589,,1
661p,1254p,Undirected,198590,,1
661p,1266p,Undirected,198591,,1
661p,1383p,Undirected,198592,,2
661p,1435p,Undirected,198593,,1
661p,1455p,Undirected,198594,,1
661p,1714p,Undirected,198595,,1
661p,1745p,Undirected,198596,,1
662p,195p,Undirected,198597,,2
662p,229p,Undirected,198598,,2
662p,675p,Undirected,198599,,2
662p,917p,Undirected,198600,,2
662p,1891p,Undirected,198601,,2
663p,226p,Undirected,198602,,2
663p,231p,Undirected,198603,,2
663p,389p,Undirected,198604,,2
663p,430p,Undirected,198605,,2
663p,489p,Undirected,198606,,2
664p,272c,Undirected,198607,,1
664p,343c,Undirected,198608,,1
664p,353c,Undirected,198609,,1
665p,531c,Undirected,198610,,5
666p,172p,Undirected,198611,,1
666p,570p,Undirected,198612,,2
666p,587p,Undirected,198614,,1
666p,591p,Undirected,198615,,1
667p,230p,Undirected,198616,,2
667p,570p,Undirected,198617,,2
667p,666p,Undirected,198618,,1
667p,720p,Undirected,198619,,2
667p,778p,Undirected,198620,,1
667p,819p,Undirected,198621,,1
668p,229c,Undirected,198622,,2
668p,1713p,Undirected,198623,,2
669p,389c,Undirected,198624,,2
669p,390c,Undirected,198625,,2
670p,221c,Undirected,198626,,1
670p,389c,Undirected,198628,,2
670p,569c,Undirected,198629,,2
672p,827p,Undirected,198630,,1
672p,966p,Undirected,198631,,1
673p,105c,Undirected,198632,,1
673p,346c,Undirected,198633,,1
673p,389c,Undirected,198634,,1
673p,427c,Undirected,198635,,1
673p,513c,Undirected,198636,,1
674p,059c,Undirected,198637,,3
674p,371c,Undirected,198638,,3
676p,204c,Undirected,198639,,1
676p,349c,Undirected,198640,,1
676p,389c,Undirected,198641,,2
676p,515c,Undirected,198642,,1
676p,569c,Undirected,198643,,1
677p,011c,Undirected,198644,,1
677p,167c,Undirected,198645,,1
677p,629p,Undirected,198646,,1
677p,297c,Undirected,198647,,1
677p,301c,Undirected,198648,,1
677p,910p,Undirected,198649,,1
677p,569c,Undirected,198650,,1
678p,013c,Undirected,198651,,1
678p,275p,Undirected,198652,,1
678p,141c,Undirected,198653,,1
678p,1658p,Undirected,198654,,1
678p,1745p,Undirected,198655,,1
678p,1811p,Undirected,198656,,1
678p,547c,Undirected,198657,,1
678p,1938p,Undirected,198658,,1
681p,1911p,Undirected,198659,,2
681p,695p,Undirected,198660,,2
681p,493c,Undirected,198661,,2
682p,312c,Undirected,198662,,4
682p,1564p,Undirected,198663,,4
682p,1684p,Undirected,198664,,4
683p,205p,Undirected,198665,,1
683p,245c,Undirected,198666,,1
683p,736p,Undirected,198667,,1
683p,246c,Undirected,198668,,1
683p,534c,Undirected,198669,,1
685p,688p,Undirected,198670,,5
685p,082c,Undirected,198671,,5
685p,759p,Undirected,198672,,5
685p,1148p,Undirected,198673,,5
686p,095c,Undirected,198674,,1
686p,105c,Undirected,198675,,1
686p,616p,Undirected,198676,,2
686p,443c,Undirected,198677,,1
686p,515c,Undirected,198678,,1
687p,097c,Undirected,198679,,1
687p,461c,Undirected,198680,,1
688p,212c,Undirected,198681,,16
688p,229c,Undirected,198682,,12
688p,082c,Undirected,198685,,5
688p,099c,Undirected,198686,,9
688p,309p,Undirected,198687,,5
688p,656p,Undirected,198690,,5
688p,228c,Undirected,198691,,5
688p,747p,Undirected,198692,,5
688p,759p,Undirected,198693,,10
688p,284c,Undirected,198694,,15
688p,303c,Undirected,198695,,1
688p,312c,Undirected,198696,,5
688p,927p,Undirected,198697,,5
688p,548c,Undirected,198701,,8
689p,047p,Undirected,198702,,4
689p,245p,Undirected,198703,,4
689p,284c,Undirected,198704,,4
690p,1174p,Undirected,198705,,14
691p,691p,Undirected,198706,,3
691p,215p,Undirected,198707,,5
691p,145c,Undirected,198708,,6
691p,169c,Undirected,198709,,59
691p,722p,Undirected,198710,,6
691p,245c,Undirected,198711,,27
691p,743p,Undirected,198712,,8
691p,252c,Undirected,198713,,8
691p,311c,Undirected,198714,,5
691p,322c,Undirected,198715,,36
691p,955p,Undirected,198716,,6
691p,366c,Undirected,198717,,5
691p,1122p,Undirected,198718,,8
691p,411c,Undirected,198719,,8
691p,1391p,Undirected,198720,,12
691p,1529p,Undirected,198721,,21
691p,1560p,Undirected,198722,,21
692p,691p,Undirected,198723,,21
692p,169c,Undirected,198724,,21
